报告期,净利润,净利润同比增长率,扣非净利润,扣非净利润同比增长率,营业总收入,营业总收入同比增长率,基本每股收益,每股净资产,每股资本公积金,每股未分配利润,每股经营现金流,销售净利率,销售毛利率,净资产收益率,净资产收益率-摊薄,营业周期,存货周转率,存货周转天数,应收账款周转天数,流动比率,速动比率,保守速动比率,产权比率,资产负债率
2021-12-31,103.03亿,-9.08%,75.20亿,-1.68%,2257.32亿,-0.85%,0.3600,5.18,1.46,2.57,0.72,5.50%,20.57%,6.71%,6.93%,240.46,2.88,124.87,115.59,1.30,0.88,0.74,1.65,57.29%
2021-09-30,64.61亿,-4.90%,46.27亿,-12.39%,1444.60亿,-0.90%,0.2300,5.07,1.47,2.48,-0.05,5.39%,21.18%,4.47%,4.44%,321.83,1.61,167.57,154.27,1.27,0.81,0.69,1.84,59.98%
2021-06-30,39.89亿,8.02%,28.00亿,-8.38%,954.64亿,6.78%,0.1400,4.94,1.43,2.39,False,5.09%,21.03%,2.75%,2.81%,323.05,1.09,164.49,158.56,1.21,0.77,0.65,1.89,61.40%
2021-03-31,13.41亿,79.36%,9.84亿,108.03%,415.54亿,24.43%,0.0500,5.04,1.43,2.48,-0.45,3.97%,21.23%,0.93%,0.93%,358.72,0.47,191.78,166.94,1.25,0.76,0.64,1.76,59.77%
2020-12-31,113.31亿,-3.93%,76.48亿,0.92%,2276.56亿,-0.59%,0.3900,4.98,1.43,2.43,-0.07,6.07%,22.27%,7.93%,7.92%,230.05,2.86,125.93,104.12,1.26,0.79,0.65,1.56,56.89%
2020-09-30,67.93亿,-19.25%,52.82亿,-31.55%,1457.75亿,-5.66%,0.2400,4.82,1.42,2.29,-0.53,5.70%,21.96%,4.93%,4.91%,310.74,1.60,169.02,141.72,1.20,0.75,0.63,1.99,62.86%
2020-06-30,36.93亿,-22.76%,30.56亿,-27.78%,894.03亿,-7.01%,0.1300,4.72,1.42,2.18,-0.52,5.03%,21.29%,2.72%,2.73%,318.79,1.03,175.35,143.44,1.20,0.75,0.63,1.94,62.34%
2020-03-31,7.48亿,-58.00%,4.73亿,-68.12%,333.95亿,-15.81%,0.0300,4.76,1.42,2.23,-0.32,2.91%,21.35%,0.55%,0.55%,399.47,0.40,227.85,171.62,1.24,0.75,0.62,1.74,59.77%
2019-12-31,117.95亿,4.33%,75.79亿,-6.94%,2290.11亿,4.53%,0.4100,4.74,1.42,2.20,0.79,6.04%,23.08%,8.92%,8.68%,215.89,3.04,118.49,97.40,1.26,0.80,0.65,1.65,58.59%
2019-09-30,84.13亿,11.76%,77.16亿,36.96%,1545.20亿,14.15%,0.2900,4.62,1.42,2.10,-0.19,6.26%,22.55%,6.41%,6.35%,281.43,1.84,146.47,134.97,1.20,0.75,0.65,1.94,62.29%
2019-06-30,47.81亿,16.19%,42.31亿,25.84%,961.47亿,11.42%,0.1700,4.49,1.42,1.97,-0.47,5.79%,22.47%,3.65%,3.71%,297.56,1.18,152.96,144.60,1.19,0.76,0.65,1.92,62.08%
2019-03-31,17.80亿,40.21%,14.84亿,46.88%,396.68亿,20.49%,0.0600,4.55,1.42,2.02,-0.16,5.12%,22.07%,1.38%,1.36%,182.96,0.49,182.96,False,1.22,0.73,0.65,1.72,59.54%
2018-12-31,113.05亿,4.76%,81.44亿,-6.92%,2190.83亿,3.82%,0.3900,4.48,1.42,1.96,0.66,5.93%,22.16%,9.06%,8.80%,233.04,3.09,116.47,116.57,1.21,0.76,0.68,1.62,58.13%
2018-09-30,75.27亿,10.55%,56.34亿,-5.94%,1353.67亿,-3.77%,0.2600,4.34,1.41,1.84,-0.03,6.42%,22.91%,6.11%,6.05%,175.90,1.54,175.90,False,1.20,0.67,0.60,2.03,63.36%
2018-06-30,41.14亿,12.07%,33.63亿,7.43%,862.91亿,-2.73%,0.1400,4.22,1.41,1.72,-0.37,5.73%,23.26%,3.39%,3.40%,175.92,1.02,175.92,False,1.21,0.66,0.59,1.94,62.29%
2018-03-31,12.70亿,10.26%,10.10亿,8.78%,329.23亿,-1.99%,0.0400,4.28,1.42,1.75,-0.33,4.66%,22.73%,1.04%,1.04%,442.97,0.41,220.97,222.00,1.24,0.75,0.75,1.87,61.51%
2017-12-31,107.91亿,-4.42%,87.50亿,-2.82%,2110.13亿,-8.14%,0.3800,4.24,1.42,1.71,0.56,6.17%,22.68%,9.14%,8.88%,250.39,2.98,120.96,129.43,1.26,0.84,0.84,1.92,62.19%
2017-09-30,68.09亿,-9.40%,59.89亿,-10.44%,1406.66亿,-4.35%,0.2400,4.10,1.42,1.59,-0.33,5.87%,22.54%,5.83%,5.79%,321.38,1.70,158.47,162.92,1.23,0.74,0.74,2.02,63.35%
2017-06-30,36.71亿,-23.43%,31.30亿,-28.70%,887.17亿,-5.83%,0.1285,3.99,1.42,1.48,-0.61,5.19%,22.03%,3.15%,3.21%,331.83,1.13,158.70,173.13,1.21,0.75,0.75,1.98,62.87%
2017-03-31,11.51亿,-42.07%,9.29亿,-45.79%,335.92亿,-16.71%,0.0400,4.12,1.42,1.60,-0.54,4.46%,22.08%,1.02%,0.98%,408.30,0.44,203.71,204.59,1.27,0.75,0.75,1.75,60.05%
2016-12-31,112.90亿,-4.47%,90.04亿,-1.97%,2297.22亿,-5.04%,0.4100,3.84,1.11,1.64,0.77,6.06%,20.79%,11.21%,10.77%,227.81,3.19,112.97,114.84,1.20,0.76,0.76,2.05,63.41%
2016-09-30,75.15亿,-5.59%,66.88亿,18.70%,1470.59亿,-1.01%,0.2800,3.68,1.10,1.53,0.12,6.38%,22.52%,7.57%,7.49%,294.89,1.77,152.89,142.00,1.19,0.71,0.71,2.24,65.54%
2016-06-30,47.95亿,2.04%,43.90亿,67.72%,942.05亿,1.04%,0.1800,3.58,1.10,1.43,-0.30,6.45%,23.09%,4.83%,4.91%,306.66,1.12,161.32,145.34,1.18,0.69,0.69,2.21,65.25%
2016-03-31,19.88亿,1.86%,17.13亿,96.49%,403.31亿,-0.34%,0.0700,3.62,1.10,1.48,-0.17,6.07%,23.19%,2.03%,2.01%,347.54,0.49,183.04,164.50,1.22,0.72,0.72,2.06,63.67%
2015-12-31,118.18亿,9.27%,91.85亿,101.20%,2419.13亿,8.98%,0.4300,3.55,1.10,1.40,0.55,5.83%,20.21%,12.47%,12.20%,163.26,4.27,84.35,78.91,1.21,0.75,0.74,2.04,63.56%
2015-09-30,79.61亿,0.19%,56.34亿,53.22%,1485.55亿,0.36%,0.2900,3.54,1.14,1.39,-0.37,6.47%,22.13%,8.56%,8.23%,221.63,2.15,125.41,96.22,1.20,0.67,0.67,2.15,64.94%
2015-06-30,46.99亿,6.85%,26.17亿,33.41%,932.36亿,5.62%,0.1700,3.44,1.14,1.27,-0.40,6.09%,21.82%,5.13%,5.00%,226.39,1.38,130.20,96.19,1.20,0.65,0.65,2.11,64.58%
2015-03-31,19.52亿,154.86%,8.72亿,30.75%,404.68亿,24.90%,0.0700,3.00,0.72,1.18,-0.25,5.80%,21.74%,2.37%,2.35%,298.24,0.53,171.23,127.01,1.26,0.70,0.70,2.51,65.71%
2014-12-31,108.15亿,159.68%,45.65亿,35.67%,2219.77亿,20.48%,0.4100,2.93,0.72,1.11,0.99,5.54%,20.96%,13.79%,13.12%,193.76,3.91,92.03,101.73,1.21,0.71,0.71,2.44,65.78%
2014-09-30,79.45亿,216.51%,36.77亿,63.87%,1480.23亿,50.19%,0.3000,2.85,0.75,1.03,0.06,5.98%,20.88%,10.47%,10.10%,218.03,2.80,96.57,121.46,1.20,0.75,0.75,2.57,66.94%
2014-06-30,43.98亿,200.91%,19.62亿,62.18%,882.73亿,36.52%,0.1700,2.70,0.74,0.89,-0.34,5.19%,19.36%,5.50%,5.53%,229.90,1.79,100.43,129.47,1.18,0.74,0.74,2.55,66.79%
2014-03-31,7.66亿,-5.66%,6.67亿,-5.65%,187.25亿,-6.80%,0.0600,2.70,0.74,0.89,0.16,5.45%,18.26%,2.09%,2.07%,285.30,0.69,129.70,155.60,1.23,0.74,0.74,2.18,63.28%
2013-12-31,41.65亿,3.88%,33.65亿,-5.48%,993.76亿,8.21%,0.3000,2.65,0.74,0.83,0.39,5.18%,17.79%,12.01%,11.32%,193.32,4.41,81.63,111.69,1.24,0.87,0.87,2.05,61.90%
2013-09-30,25.10亿,-11.99%,22.44亿,-14.22%,565.20亿,-11.02%,0.1800,2.48,0.69,0.74,-0.39,5.34%,18.50%,7.49%,7.32%,270.75,2.04,132.33,138.41,1.21,0.74,0.74,2.19,64.48%
2013-06-30,14.61亿,-23.83%,12.10亿,-32.50%,369.29亿,-13.01%,0.1100,2.39,0.68,0.66,-0.24,4.53%,17.36%,4.39%,4.43%,248.66,1.50,119.98,128.68,1.25,0.79,0.79,1.97,61.55%
2013-03-31,8.12亿,-24.24%,7.07亿,-30.60%,197.96亿,3.08%,0.0600,2.44,0.69,0.70,-0.15,4.48%,15.93%,2.44%,2.41%,225.94,0.87,103.79,122.15,1.19,0.78,0.78,1.90,61.21%
2012-12-31,40.09亿,3.76%,35.60亿,1.61%,904.56亿,12.07%,0.3000,2.37,0.68,0.64,0.17,5.36%,18.25%,13.36%,12.24%,169.33,4.04,89.12,80.21,1.17,0.77,0.77,2.01,62.45%
2012-09-30,28.52亿,1.25%,26.16亿,-3.56%,635.23亿,8.28%,0.2100,2.28,0.67,0.58,-0.44,5.30%,18.48%,10.55%,9.06%,202.45,2.70,100.00,102.45,1.17,0.76,0.76,2.15,64.26%
2012-06-30,19.19亿,-6.16%,17.92亿,-8.34%,424.54亿,5.80%,0.1500,2.22,0.68,0.51,-0.81,5.46%,19.31%,6.58%,6.26%,197.67,1.92,93.98,103.69,1.15,0.82,0.82,2.15,64.25%
2012-03-31,10.71亿,13.31%,10.18亿,11.74%,192.03亿,-4.90%,0.0900,2.34,0.68,0.63,-0.42,6.57%,19.39%,3.90%,3.31%,182.95,0.88,101.94,81.02,1.22,0.84,0.84,1.87,61.30%
2011-12-31,38.64亿,52.96%,35.04亿,56.12%,807.11亿,23.92%,0.3300,1.91,0.22,0.64,0.59,5.88%,19.09%,16.96%,17.13%,153.39,3.67,98.06,55.34,1.07,0.72,0.72,2.87,69.73%
2011-09-30,28.17亿,55.71%,27.12亿,60.12%,586.65亿,35.57%,0.2400,1.81,0.22,0.57,-1.10,6.26%,18.40%,13.83%,13.12%,216.95,2.44,110.60,106.36,1.12,0.70,0.70,3.47,73.09%
2011-06-30,20.45亿,85.08%,19.55亿,86.61%,401.27亿,42.39%,0.1700,1.76,0.23,0.51,-0.65,6.53%,18.38%,10.20%,9.83%,185.90,1.78,101.23,84.67,1.13,0.72,0.72,3.22,72.10%
2011-03-31,9.46亿,165.70%,9.11亿,169.13%,201.93亿,61.61%,0.0800,1.71,0.23,0.46,-0.60,6.38%,17.78%,4.80%,4.68%,172.35,0.93,96.31,76.05,1.18,0.70,0.70,2.88,69.43%
2010-12-31,25.26亿,50.54%,22.44亿,52.63%,651.33亿,39.91%,0.2100,1.63,0.23,0.38,0.31,5.01%,17.61%,13.84%,13.15%,147.37,3.67,98.11,49.26,1.17,0.67,0.67,2.58,67.59%
2010-09-30,18.09亿,73.99%,16.94亿,74.12%,432.72亿,46.78%,0.1500,1.57,0.23,0.33,0.06,5.51%,17.23%,10.06%,9.73%,171.86,2.53,106.86,65.00,1.22,0.65,0.65,2.52,67.13%
2010-06-30,11.05亿,76.37%,10.48亿,76.45%,281.81亿,51.20%,0.0900,1.51,0.23,0.27,-0.04,5.31%,16.81%,6.19%,6.18%,163.62,1.87,96.20,67.43,1.25,0.75,0.75,2.44,66.45%
2010-03-31,3.56亿,84.55%,3.39亿,90.79%,124.47亿,68.77%,0.0300,1.50,0.24,0.24,-0.35,4.03%,17.06%,2.03%,2.01%,176.37,0.86,104.37,72.00,1.27,0.70,0.70,2.19,65.06%
2009-12-31,16.78亿,21.23%,14.71亿,21.26%,463.93亿,29.70%,0.1400,1.47,0.24,0.21,0.37,4.56%,16.43%,10.05%,9.66%,140.97,3.92,91.95,49.02,1.22,0.71,0.71,1.99,62.98%
2009-09-30,10.40亿,-1.97%,9.73亿,-2.25%,293.63亿,19.95%,0.0900,1.41,0.24,0.17,-0.13,4.66%,16.72%,0.0000%,6.21%,184.41,2.35,115.00,69.41,1.20,0.64,0.64,2.10,64.10%
2009-06-30,6.26亿,-22.58%,5.94亿,-21.12%,185.80亿,23.98%,0.0500,1.38,0.24,0.13,-0.14,4.42%,16.53%,3.83%,3.84%,178.10,1.63,110.62,67.48,1.22,0.69,0.69,1.88,61.65%
2009-03-31,1.93亿,-47.53%,1.77亿,-49.81%,73.75亿,9.66%,0.0200,1.37,0.24,0.13,-0.11,3.84%,16.81%,0.0000%,1.19%,212.41,0.67,133.37,79.04,1.29,0.69,0.69,1.73,59.69%
2008-12-31,13.84亿,71.45%,12.13亿,136.15%,357.68亿,30.54%,0.1600,1.36,0.24,0.11,0.11,4.71%,17.03%,15.41%,8.62%,136.71,4.17,86.30,50.40,1.32,0.80,0.80,1.67,58.94%
2008-09-30,10.61亿,False,9.95亿,False,244.79亿,False,0.1400,1.33,0.24,0.09,-0.05,5.17%,16.91%,0.0000%,6.73%,152.17,2.91,92.88,59.29,1.45,0.89,0.89,1.69,59.57%
2008-06-30,8.09亿,False,7.53亿,False,149.86亿,False,0.1200,False,False,False,-0.26,6.23%,19.23%,17.00%,15.70%,False,False,False,False,False,False,False,False,False
2008-03-31,3.68亿,False,3.54亿,False,67.25亿,False,0.0500,0.67,-0.38,0.05,-0.42,6.06%,18.77%,8.10%,7.80%,162.61,0.93,96.50,66.10,1.00,0.55,0.55,5.24,78.36%
2007-12-31,8.07亿,53.02%,5.14亿,False,274.01亿,16.45%,0.1200,0.62,-0.38,False,0.21,3.90%,15.09%,21.79%,18.58%,143.18,3.98,90.36,52.82,1.01,0.63,0.63,6.05,80.40%
2006-12-31,5.28亿,34.22%,False,False,235.29亿,16.01%,False,False,False,False,False,2.63%,14.64%,False,False,False,False,False,False,False,False,False,False,False
2005-12-31,3.93亿,False,False,False,202.82亿,False,False,False,False,False,False,2.37%,14.08%,False,False,False,False,False,False,False,False,False,False,False
